Other_Seal_ID,Well_Report_ID,Other_Seal_Type,From,To,At
1682,11180024,Shale Trap & Bentoni,138,140,140
1683,11484694,Shale Trap & Bentoni,25,110,110
1684,11484447,Shale Trap & Bentoni,70,126,126
1685,11367879,Shale Trap & Bentoni,20,238,238
1686,11331985,Shale Trap & Bentoni,15,60,60
1687,11472252,Shale Trap & Bentoni,65,180,180
1688,11525707,Shale Trap & Bentoni,20,80,80
1689,11403928,Shale Trap & Bentoni,55,185,185
1690,11500723,Shale Trap & Bentoni,118,217,217
1691,11474366,Shale Trap & Bentoni,200,210,210
1692,11484131,Shale Trap & Bentoni,18,107,107
1693,11500501,Shale Trap & Bentoni,98,120.01,120.01
1694,11481254,Shale Trap & Bentoni,50,116,116
1695,11480693,Shale Trap,85,132,132
1696,11480920,Shale Trap & Bentoni,85,123,123
1697,11391350,Shale Trap & Bentoni,57,67,67
1698,11568336,Shale Trap & Bentoni,104.99,139.99,139.99
1699,11591569,Shale Trap,140,170,170
1700,11363711,Shale Trap & Bentoni,15,35,35
1701,11650490,Shale Trap & Bentoni,20,252,252
1702,11650595,Shale Trap & Bentoni,140,260,260
1703,11481215,Shale Trap & Bentoni,45,153,153
1704,11368124,Shale Trap & Bentoni,40,115,115
1705,11542882,Shale Trap & Bentoni,62,140,140
1706,11481555,Shale Trap & Bentoni,22,55,55
1707,11499824,Shale Trap & Bentoni,80,120,120
1708,11450037,Shale Trap & Bentoni,20,155,155
1709,11401575,Shale Trap & Bentoni,25,60,60
1710,11523293,Shale Trap & Bentoni,20,102,102
1711,11613891,Shale Trap & Bentoni,80,142,142
1712,11614947,Shale Trap & Bentoni,20,358,358
1713,11447542,Shale Trap & Bentoni,82,83,83
1714,11484011,Shale Trap & Bentoni,65,80,80
1715,11556906,Shale Trap & Bentoni,69,99,99
1716,11484368,Shale Trap & Bentoni,18,98.5,98.5
1717,11585606,Shale Trap,116,165,165
1718,11551972,Shale Trap & Bentoni,21,120,120
1719,11642350,Shale Trap,20,220,220
1720,11446231,Shale Trap & Bentoni,176,177,177
1723,11613818,Shale Trap & Bentoni,20,205,205
1724,11581914,Shale Trap,60,88,88
1725,10820525,Shale Trap & Bentoni,197,270,270
1726,10811143,Shale Trap & Bentoni,78,80,80
1727,10819087,Shale Trap & Bentoni,130,130,130
1728,10819460,Shale Trap & Bentoni,37.99,160.01,160.01
1729,10797103,Shale Trap & Bentoni,77,78,78
1730,10796888,Shale Trap & Bentoni,117,118,118
1731,10796903,Shale Trap & Bentoni,104,105,105
1732,10794956,Shale Trap & Bentoni,114,115,115
1733,10795187,Shale Trap & Bentoni,137,138,138
1734,10795213,Shale Trap & Bentoni,103,104,104
1735,10798182,Shale Trap & Bentoni,150,150,150
1736,10812393,Shale Trap & Bentoni,37,38,38
1738,10820770,Shale Trap & Bentoni,117,117,117
1739,10832399,Shale Trap & Bentoni,117,225,225
1740,11335042,Shale Trap & Bentoni,20,105,105
1741,11363677,Shale Trap & Bentoni,18,210,210
1743,10826093,Volclay,50,58,58
1744,10974310,Other,88,98,98
1745,11271714,Other,38,40,40
1746,11301444,Other,260,267,267
1747,11596122,Other,2,22,22
1748,10910170,Other,93,94,94
1750,11274584,Other,76,78,78
1751,11323931,Other,14,20,20
1753,10869204,Drive Shoe,1,188,188
1754,11255489,Drive Shoe,25,27,27
1755,10832134,Drive Shoe,70,104,104
1756,11643179,Drive Shoe,10,38.5,38.5
1758,11681035,Drive Shoe,122.75,123.25,123.25
1760,10873714,Drive Shoe,100,100,100
1761,10873862,Drive Shoe,42,42,42
1762,11596473,Formation Packer,16,18,18
1763,11631906,Formation Packer,200,280,280
1764,11663917,Formation Packer,98,100,100
1765,11675580,Formation Packer,50,51,51
1766,11596287,Formation Packer,17,19,19
1767,11595262,Formation Packer,21,23,23
1768,11610486,Formation Packer,57,59,59
1769,11634540,Formation Packer,258,260,260
1770,11683524,Formation Packer,31,33,33
1771,11615108,Formation Packer,134,135,135
1772,11675416,Formation Packer,68,69,69
1773,11675390,Formation Packer,91,92,92
1774,11689112,Formation Packer,118,119,119
1775,11622365,Formation Packer,142,144,144
1776,11580935,Formation Packer,39,59,39
1777,11580976,Formation Packer,278,280,280
1778,11579086,Formation Packer,25.98,27.99,27.99
1779,11615087,Formation Packer,88,90,90
1780,11675445,Formation Packer,55,56,56
1781,11675466,Formation Packer,79,80,80
1782,11688953,Formation Packer,83,84,84
1783,11688995,Formation Packer,178,180,180
1784,11615508,Formation Packer,59,60,60
1785,11681075,Formation Packer,128,130,130
1786,11688764,Formation Packer,150,151,151
1787,11688811,Formation Packer,65,66,66
1788,11689209,Formation Packer,142,144,144
1789,11580892,Formation Packer,111,113,113
1790,11689079,Formation Packer,100,101,101
1791,11574318,Formation Packer,38,40,40
1792,11689253,Formation Packer,123,124,124
1793,11689137,Formation Packer,120,121,121
1794,11615402,Formation Packer,60,64,64
1795,11615464,Formation Packer,189,190,190
1796,11682364,Formation Packer,16,28,28
1797,11573497,Formation Packer,19,21,21
1798,11689034,Formation Packer,160,162,162
1799,11615530,Formation Packer,57,58,58
1800,11688858,Formation Packer,104,105,105
1801,11689179,Formation Packer,102,103,103
1802,11621991,Formation Packer,158,160,160
1803,11580817,Formation Packer,158,160,160
1804,11361145,Formation Packer,36,38,38
1805,11363489,Formation Packer,21,23,23
1806,11579416,Formation Packer,18.01,20.01,20.01
1807,11595966,Formation Packer,24,26,26
1808,11610513,Formation Packer,97,99,99
1809,11596242,Formation Packer,21,23,23
1810,11547092,Formation Packer,74,77,77
1811,11364002,Formation Packer,14,16,16
1812,11676944,Formation Packer,15,35,35
1813,11676963,Formation Packer,20,108,108
1814,11579465,Formation Packer,18.01,20.01,20.01
1815,11594683,Formation Packer,40,42,42
1816,11573635,Formation Packer,21,23,23
1817,11677113,Formation Packer,110,130,130
1818,11560603,Formation Packer,100,118,118
1819,11634500,Formation Packer,238,240,240
1820,11634635,Formation Packer,198,200,200
1821,11675632,Formation Packer,43,44,44
1822,11675644,Formation Packer,115,116,116
1823,10938915,Formation Packer,66,68,68
1824,10963412,Formation Packer,160,205,205
1826,10797459,Formation Packer,133.01,135.01,135.01
1827,11036695,Formation Packer,177.99,179.99,179.99
1828,11036616,Formation Packer,198,200,200
1829,11319905,Formation Packer,223,225,225
1830,10999518,Formation Packer,140,200,200
1831,11186207,Formation Packer,117,154,154
1832,10781008,Formation Packer,58,60,60
1833,10825153,Bentonite & Cement,58,115,115
1834,11378063,Bentonite & Cement,4,78,78
1836,11526924,Clay Cap,16,33,33
1837,11596157,Driven & Cuttings,8,22,22
1838,11596372,Driven & Cuttings,1,28,28
1839,11596437,Driven & Cuttings,1,61,61
1840,11596308,Driven & Cuttings,1,34,34
1841,11595983,Driven & Cuttings,2,21.5,21.5
1843,10968048,Driven & Shale Trap,55,58,58
1845,11553428,Driven & Shale Trap,20,139,139
1846,11536432,Driven & Shale Trap,39,43,43
1847,11469495,Driven & Shale Trap,65,70,70
1848,11469549,Driven & Shale Trap,40,43,43
1849,11554058,Driven & Shale Trap,20,223,223
1850,11541235,Driven & Shale Trap,74,77,77
1851,11520910,Gravel Pack,35,50,50
1852,11414021,Gravel Pack,39,50,50
1853,11228618,Gravel Pack,35,44,44
1854,11228477,Gravel Pack,75,88,88
1855,11227837,Gravel Pack,49,40,40
1856,11211398,Gravel Pack,100,130,130
1857,10894047,Gravel Pack,40,60,60
1858,10857345,Gravel Pack,30,48,48
1859,10857173,Gravel Pack,17,65,65
1860,10857218,Gravel Pack,50,75,75
1861,10857264,Gravel Pack,40,53,53
1862,10857588,Gravel Pack,25,107,107
1863,10855829,Gravel Pack,35,70,70
1864,10855676,Gravel Pack,11,19,19
1865,10847443,Gravel Pack,85,102,102
1866,11526363,Other,6,40,40
1867,11525744,Other,5,30,30
1868,11581449,Benseal,41.99,42.65,42.65
1869,11528267,Other,10,45,45
1870,11528299,Driven,10,40,20
1871,11528082,Other,5,40,40
1872,11528236,Other,20,40,40
1873,11476621,Sand Pack,20,260,260
1874,11476922,Sand Pack,15,250,250
1875,11477024,Sand Pack,20,340,340
1876,10798075,Sand Pack,60.04,89.89,89.89
1878,11012740,Pushed,55,88.5,88.5
1879,11594395,Pushed,73,78,78
1880,11541291,Pushed,172,178,178
1881,11594314,Pushed,54,59,59
1882,11541256,Pushed,55,59,59
1883,11594458,Pushed,52,58,58
1884,11594261,Pushed,135,141,141
1885,11594368,Pushed,89,94,94
1886,11601624,Hole Plug,137,145,145
1887,11564654,Hole Plug,15,100,100
1888,10914964,Hole Plug,112,195,195
1889,10912438,Formation Seal,240,242,242
1890,10912755,Formation Seal,235,237,237
1891,10911562,Formation Seal,126,128,128
1892,10911929,Formation Seal,241,243,243
1893,11350709,Formation Seal,258,260,260
1894,11384897,Formation Seal,208,210,210
1895,10916844,Formation Seal,94,96,96
1896,10916684,Formation Seal,157,159,159
1897,10916760,Formation Seal,91,93,93
1898,10916460,Formation Seal,85,87,87
1899,10917406,Formation Seal,32,34,34
1900,10789558,Formation Seal,227,228,228
1901,11198683,Formation Seal,245,249,249
1902,10775998,Formation Seal,60,0,0
1903,10789366,Formation Seal,183,184,184
1905,10792653,Formation Seal,120,121,121
1906,11296175,Formation Seal,158,160,160
1907,11518507,Formation Seal,156,158,158
1908,11367510,Formation Seal,80,150,150
1909,11317244,Formation Seal,56,58,58
1910,11350656,Formation Seal,157,159,159
1911,11518277,Formation Seal,70,72,72
1912,11517836,Formation Seal,228,230,230
1913,11385812,Formation Seal,208,210,210
1914,11520310,Formation Seal,40,42,42
1915,11617361,Formation Seal,254,256,256
1916,11517662,Formation Seal,120,122,122
1917,11691744,Formation Seal,131,133,133
1918,11520273,Formation Seal,32,34,34
1919,11617712,Formation Seal,219,221,221
1920,11617402,Formation Seal,106,108,108
1921,11477091,Formation Seal,124,126,126
1922,10789005,Formation Seal,123,124,124
1923,11371510,Driven & Hole Plug,10,50,50
1924,10967352,Packer & Puddled Cla,1,8,8
1925,11622840,Packer & Puddled Cla,12,30,30
1926,11584975,K-Packer,140,220,220
1927,11584878,K-Packer,90,150,150
1928,11463899,Rubber Seal,30,90,90
1929,11639707,Rubber Seal,68,72,72
1930,11584055,K-Packer,57,88,88
1931,11642933,Rubber Seal,40,42,42
1932,11647049,Rubber Seal,20,22,22
1933,11563632,Rubber Seal,48,50,50
1934,11460136,Rubber Seal,36,38,38
1935,11456484,Rubber Seal,26,28,28
1936,11463711,Rubber Seal,96,98,98
1937,11379146,Rubber Seal,13,77,77
1938,11462748,Rubber Seal,16,18,18
1939,11457622,Rubber Seal,101,103,103
1940,10934747,Rubber Seal,158,160,160
1941,11319732,Rubber Seal,20,22,22
1942,10966776,Rubber Seal,88,90,90
1943,11026631,Rubber Seal,133,135,135
1944,11045916,Rubber Seal,238,240,240
1945,10807829,Packer & Bentonite,73,75,75
1946,10797479,Packer & Bentonite,153,155,155
1947,10797173,Packer & Bentonite,22.01,25,25
1948,11318708,Packer & Bentonite,8,100,100
1950,10887333,Packer & Bentonite,37.99,39.99,39.99
1951,10920481,Packer & Bentonite,146,148,148
1952,10921714,Packer & Bentonite,85,87,87
1953,11526006,Formation Packer,10,40,40
1954,11063682,Packer & Bentonite,280,300,300
1955,11070285,Packer & Bentonite,80,82,82
1956,11651499,Packer & Bentonite,8,60,60
1957,11619540,Packer & Bentonite,179,181,181
1958,11591213,Packer & Bentonite,52,54,54
1959,11551023,Drilling Mud,10,90,90
1960,11552222,Drilling Mud,10,60,60
1961,11552697,Drilling Mud,10,130,130
1962,11552626,Drilling Mud,10,20,20
1963,11551068,Drilling Mud,10,90,90
1964,11551044,Drilling Mud,10,110,110
1965,11681589,Drilling Mud,30,140,140
1966,11329509,Drilling Mud,40,179,179
1967,11551088,Drilling Mud,10,100,100
1968,11552238,Drilling Mud,10,50,50
1969,11552256,Drilling Mud,10,20,20
1970,11552661,Drilling Mud,10,90,90
1971,11552680,Drilling Mud,10,120,120
1972,11551003,Drilling Mud,10,190,190
1973,10874092,Bentonite Chips/Tabl,120,160,160
1974,10797173,Bentonite Chips/Tabl,150,203,203
1975,11221524,Shale Trap,70,140,140
1976,10968199,Bentonite Chips/Tabl,43,44,44
1977,11222841,Bentonite Chips/Tabl,22,25,25
1978,11047487,Bentonite Chips/Tabl,145,235,235
1979,11650706,Bentonite Chips/Tabl,38,130,130
1980,11534650,Bentonite Chips/Tabl,18,20,20
1981,11606238,Bentonite Chips/Tabl,20,125,125
1982,11329764,Bentonite Chips/Tabl,125,130,130
1983,11473410,Bentonite Chips/Tabl,40,150,150
1984,11358481,Bentonite Chips/Tabl,11,14,14
1985,11235178,Bentonite Chips/Tabl,51,54,54
1986,11224731,Bentonite Chips/Tabl,47,50,50
1987,11224809,Bentonite Chips/Tabl,54,57,57
1988,11153817,Bentonite Chips/Tabl,94.82,97.44,97.44
1989,11329152,Bentonite Chips/Tabl,115,120,120
1990,11224952,Bentonite Chips/Tabl,61,64,64
1991,11581455,Cement/Grout,275.92,305.12,305.12
1992,11663248,Cement/Grout,30,220,220
1993,10989219,Cuttings,10,90,90
1994,11181975,Driven,59,61,61
1995,10950305,Driven,36,42,42
1996,10941943,Driven,82,88,88
1997,10941990,Driven,52,58,58
1998,11222367,Driven,87,90,90
1999,11225206,Driven,28,31,31
2000,11224697,Driven,27,30,30
2001,10967434,Driven,50,56,56
2003,11674369,Driven,74,80,80
2004,11674444,Driven,32,38,38
2005,11674591,Driven,73,78,78
2006,11665564,Driven,139,141,141
2007,11681589,Driven,140,156,156
2008,11522827,Driven,193,195,195
2009,11634776,Driven,284,326,326
2010,11634635,Driven,200,212,212
2011,10784979,Shale Trap,100,120,120
2012,10786105,Shale Trap,100,115,115
2013,10863116,Shale Trap,97,97,97
2014,10888990,Shale Trap,195,220,220
2015,10832090,Shale Trap,50,70,70
2016,10788111,Shale Trap,236,238,238
2017,11652918,Shale Trap,110,123,123
2018,11664946,Shale Trap,30,41,41
2019,11672339,Shale Trap,88.58,137.79,137.79
2021,11652710,Shale Trap,50,118,118
2022,11672479,Shale Trap,88.58,137.79,137.79
2023,11495556,Shale Trap,180,182,182
2024,11632930,Shale Trap,112,125,125
2025,11633079,Shale Trap,115,120,120
2026,11631931,Shale Trap,90,110,110
2027,11632370,Shale Trap,130,160,160
2028,11665485,Driven,90,105,99
2029,11560373,Shale Trap,110,115,115
2030,11631959,Shale Trap,378,380,380
2031,11495660,Shale Trap,180,181,181
2032,11623672,Shale Trap,172,200,200
2033,11665247,Shale Trap,90,145,145
2034,11495609,Shale Trap,118,120,120
2035,11472185,Shale Trap,182,440,440
2036,11664975,Shale Trap,70,100,100
2037,11614947,Shale Trap,358,360,360
2038,11647911,Shale Trap,100,120,120
2039,11513657,Shale Trap,148,150,150
2040,11514579,Shale Trap,220,222,222
2041,11682812,Unknown,75,295,295
2042,11683348,Unknown,60,160,160
2043,11669159,Driven,60,126,117
2044,10798091,Shale Trap & Bentoni,170.01,170.01,170.01
2045,10795213,Shale Trap & Bentoni,56,57,57
2046,10786334,Shale Trap & Bentoni,136,295,295
2047,10797479,Shale Trap & Bentoni,290,290,290
2048,10786278,Shale Trap,158,230,230
2050,11642460,Shale Trap,15,130,130
2051,11643179,Shale Trap,30,70,70
2054,11641784,Shale Trap & Bentoni,100,161,161
2055,11475013,Shale Trap & Bentoni,120,280,280
2056,11473726,Shale Trap & Bentoni,184,200,200
2057,11472225,Shale Trap & Bentoni,98,185,185
2058,11613998,Shale Trap & Bentoni,30,230,230
2059,11641821,Shale Trap,110,187,187
2061,11642530,Shale Trap,60,94,94
2062,11641261,Shale Trap,90,176,176
2063,11446231,Shale Trap & Bentoni,205,206,206
2064,11642098,Shale Trap,70,129,129
2065,11643240,Shale Trap,17,228,228
2066,11665809,Driven,130,275,140
2067,11644043,Shale Trap,70,85,85
2068,11613674,Shale Trap & Bentoni,98,200,200
2069,11525856,Shale Trap & Bentoni,15,50,50
2070,10967953,Shale Trap & Bentoni,64,70,70
2071,11361145,Formation Packer,158,160,160
2072,11229861,Formation Packer,116,118,118
2073,11363489,Formation Packer,163,165,165
2074,11596287,Formation Packer,279,281,281
2075,11580858,Formation Packer,128,130,130
2076,11427555,Formation Packer,38,40,40
2077,11541235,Formation Packer,75,80,80
2078,11595262,Formation Packer,103,105,105
2079,11580935,Formation Packer,39,61,61
2080,11579086,Formation Packer,108,110.01,110.01
2081,11579801,Formation Packer,35.99,37.99,37.99
2082,11574318,Formation Packer,200,202,202
2083,11688614,Formation Packer,107,118,118
2084,11596473,Formation Packer,138,140,140
2085,11682364,Formation Packer,128,130,130
2086,11573497,Formation Packer,81,83,83
2087,11688631,Formation Packer,107,119,119
2088,11595966,Formation Packer,186,188,188
2089,11579416,Formation Packer,79.99,81.99,81.99
2090,11596242,Formation Packer,83,85,85
2091,11364002,Formation Packer,156,180,180
2092,11573635,Formation Packer,83,85,85
2093,11634604,Formation Packer,118,120,120
2094,11594683,Formation Packer,122,124,124
2095,11579465,Formation Packer,79.99,81.99,81.99
2097,11688539,Formation Packer,75,100,100
2098,11683524,Formation Packer,253,255,255
2099,11688488,Formation Packer,75,110,110
2101,11580705,Formation Packer,138,140,140
2102,11580692,Formation Packer,138,140,140
2103,10942015,Driven & Shale Trap,90,100,100
2104,10866907,Benseal,100,160,160
2105,11237536,Benseal,159,255,255
2106,11581307,Benseal,357.94,360.89,360.89
2107,11581458,Benseal,256.89,258.86,258.86
2108,11581452,Benseal,262.47,272.31,272.31
2109,11581461,Benseal,44.95,46.92,46.92
2110,11581446,Benseal,15.09,17.06,17.06
2111,11477177,Sand Pack,100,220,220
2112,11476804,Sand Pack,20,260,260
2113,10863707,Hole Plug,20,28,28
2114,10863682,Hole Plug,30,40,40
2115,10785851,Hole Plug,60,69,69
2116,10876883,Hole Plug,50,60,60
2117,10876874,Hole Plug,70,80,80
2118,11318520,Hole Plug,60,80,80
2119,10905296,Formation Seal,203,205,205
2120,10916684,Formation Seal,199,201,201
2121,10916760,Formation Seal,135,137,137
2122,10916844,Formation Seal,133,135,135
2123,10917406,Formation Seal,74,76,76
2124,11518507,Formation Seal,198,200,200
2125,11317244,Formation Seal,78,80,80
2126,11384897,Formation Seal,181,183,183
2127,11350709,Formation Seal,280,284,284
2128,10911929,Formation Seal,263,265,265
2129,10912755,Formation Seal,258,260,260
2130,10912438,Formation Seal,262,264,264
2131,10911562,Formation Seal,168,170,170
2132,11520310,Formation Seal,82,84,84
2133,11518277,Formation Seal,92,94,94
2134,11691744,Formation Seal,213,215,215
2135,11617712,Formation Seal,241,245,245
2136,11350656,Formation Seal,217,221,221
2137,11520273,Formation Seal,54,56,56
2138,11477091,Formation Seal,146,150,150
2139,11655199,Formation Seal,148,150,150
2140,11617361,Formation Seal,276,280,280
2141,10989477,Rubber Seal,238,240,240
2142,11026631,Rubber Seal,73,75,75
2143,11651515,Rubber Seal,636.48,757.87,757.87
2144,11651286,Rubber Seal,571.52,579.07,579.07
2145,11651299,Rubber Seal,500,522.31,522.31
2146,11580186,Rubber Seal,595.14,606.86,606.86
2147,11651509,Rubber Seal,537.07,543.96,543.96
2148,11651910,Rubber Seal,998.69,1007.55,1007.55
2149,11651926,Rubber Seal,326.11,331.36,331.36
2150,11651521,Rubber Seal,426.51,433.4,433.4
2151,11651527,Rubber Seal,371.06,382.87,382.87
2152,11579931,Rubber Seal,320.31,326.97,326.97
2153,11647049,Rubber Seal,82,84,84
2154,11651844,Rubber Seal,1160.1,1171.92,1171.92
2155,11651934,Rubber Seal,712.6,724.74,724.74
2156,11580174,Rubber Seal,902.53,914.5,914.5
2157,11642933,Rubber Seal,122,126,126
2158,11579923,Rubber Seal,356.89,368.77,368.77
2159,11579914,Rubber Seal,329.27,341.21,341.21
2160,11579911,Rubber Seal,441.37,458.86,458.86
2161,11579973,Rubber Seal,396.82,403.77,403.77
2162,11580192,Rubber Seal,960.47,946.19,946.19
2163,11651327,Rubber Seal,525.92,538.39,538.39
2164,11651336,Rubber Seal,581.36,594.16,594.16
2165,11651466,Rubber Seal,581.69,588.58,588.58
2166,11610258,Rubber Seal,68,70,70
2167,11651784,Rubber Seal,479.33,486.55,486.55
2168,11651765,Rubber Seal,438.32,455.05,455.05
2169,11651830,Rubber Seal,514.76,488.85,488.85
2170,11651719,Rubber Seal,224.08,255.58,255.58
2171,11651742,Rubber Seal,1147.97,1170.28,1170.28
2172,11651748,Rubber Seal,416.01,428.48,428.48
2173,11651533,Rubber Seal,401.58,408.46,408.46
2174,11651545,Rubber Seal,435.37,442.26,442.26
2175,11580198,Rubber Seal,321.65,348.42,348.42
2176,11462748,Rubber Seal,198,200,200
2177,11580180,Rubber Seal,491.34,503.35,503.35
2178,11235276,Rubber Seal,66,68,68
2179,11319732,Rubber Seal,179,181,181
2180,11456484,Rubber Seal,208,210,210
2181,11222309,Rubber Seal,48,50,50
2182,11463711,Rubber Seal,178,180,180
2183,11460136,Rubber Seal,218,220,220
2184,10777624,Packer & Bentonite,178,180,180
2185,10819087,Packer & Bentonite,48.5,48.5,48.5
2186,10811143,Packer & Bentonite,18,20,20
2187,10968288,Packer & Bentonite,53,55,55
2188,10820525,Packer & Bentonite,196,198,198
2189,10820730,Packer & Bentonite,83,85,85
2190,10820823,Packer & Bentonite,53,55,55
2191,10920481,Packer & Bentonite,248,250,250
2192,10921714,Packer & Bentonite,107,199,199
2193,11591213,Packer & Bentonite,134,136,136
2194,11619540,Packer & Bentonite,201,203,203
2195,11552641,Drilling Mud,10,270,270
2220,12000001,Drive Shoe,null,null,99
2221,12000002,Driven,null,null,78
2222,12000002,Shale Trap,null,null,90
2224,12000005,Driven,null,null,80
2225,12000005,Shale Trap,null,null,80
2226,12000005,K-Packer,null,null,120
2227,12000007,Drive Shoe,null,null,58
2228,12000008,Driven,null,null,168
2229,12000015,Driven,null,null,90
2230,12000015,Shale Trap,null,null,120
2231,12000017,Drive Shoe,null,null,80
2232,12000019,Driven,null,null,99
2233,12000020,Driven,null,null,60
2234,11519909,Driven,null,null,21
2235,11519909,Shale Trap,null,null,220
2236,11519599,Driven,null,null,21
2237,11519599,Shale Trap,null,null,35
