FIELD_PERSONNEL_ID,WELL_TEST_ID,YIELD_TESTER_COY,APEGA_OVERSEER_COY,LEAD_SAMPLER_COY,CREATE_TIMESTAMP,CREATE_USERID
1085057,5848,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085059,12430,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085061,7018,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085063,8617,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085065,7210,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085067,3946,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085069,4547,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085071,4387,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085073,6152,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085075,9713,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085077,10373,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085079,9393,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085081,9714,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085083,9715,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085085,8618,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085087,7019,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085089,4388,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085091,7020,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085093,4442,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085095,8619,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085097,10374,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085099,4005,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085101,3848,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085103,7021,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085105,7022,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085107,4991,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085109,10629,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085111,6066,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085113,8620,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085115,4443,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085117,5823,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085119,4389,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085121,4006,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085123,6067,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085125,4007,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085127,4122,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085129,8621,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085131,4008,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085133,4390,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085135,3947,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085137,4009,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085139,7764,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085141,4010,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085143,7765,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085145,4391,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085147,10375,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085149,6068,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085151,9394,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085153,5849,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085155,3751,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085157,4011,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085159,6153,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085161,7501,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085163,7211,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085165,5635,null,Waterline Resources Inc.,EnZeeTech,2011-10-20T10:38:47.710Z,CONVERSION
1085167,9395,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085169,7766,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085171,9396,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085173,3752,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085175,10630,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085177,4392,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085179,4548,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085181,8622,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085183,9716,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085185,7212,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085187,3922,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085189,4549,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085191,4444,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085193,7502,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085195,7023,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085197,4992,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085199,6154,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085201,9717,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085203,3849,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085205,5636,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085207,4993,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085209,4393,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085211,3923,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085213,6069,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085215,7024,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085217,9397,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085219,4445,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085221,7213,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085223,4394,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085225,5850,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085227,7503,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085229,10631,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085231,7767,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085233,4994,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085235,7768,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085237,5637,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085239,7214,null,Trident Exploration Corp.,Lousana Water Wells (1987) Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085241,5638,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085243,4550,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085245,12431,null,Trident Exploration Corp.,Lousana Water Wells (1987) Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085247,3850,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085249,9398,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085251,5851,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085253,4995,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085255,4123,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085257,9718,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085259,10632,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085261,4012,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085263,10633,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085265,5639,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085267,12432,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085269,6070,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085271,3753,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085273,3754,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085275,4996,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085277,8623,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085279,9719,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085281,4997,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085283,5852,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085285,6155,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085287,7504,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085289,4446,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085291,4124,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085293,3851,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085295,3852,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085297,4395,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085299,10634,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085301,9399,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085303,5115,null,Trident Exploration Corp.,Alken Basin Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085305,3948,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085307,7215,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085309,4013,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085311,9720,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085313,3949,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085315,7025,null,Trident Exploration Corp.,Doering Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085317,7769,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085319,9721,null,Trident Exploration Corp.,Doering Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085321,3924,null,Trident Exploration Corp.,Doering Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085323,5116,null,Trident Exploration Corp.,Doering Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085325,5853,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085327,10376,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085329,10635,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085331,9400,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085333,5640,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085335,3755,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085337,12433,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085339,10636,null,Trident Exploration Corp.,Lousana Water Wells (1987) Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085341,4998,null,Trident Exploration Corp.,Doering Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085343,5641,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085345,4014,null,Trident Exploration Corp.,Lousana Water Wells (1987) Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085347,4396,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085349,6071,null,Trident Exploration Corp.,Doering Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085351,3853,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085353,4125,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085355,12434,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085357,4999,null,Trident Exploration Corp.,Lousana Water Wells (1987) Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085359,4015,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085363,4397,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085365,12435,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085367,7216,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085369,3925,null,Trident Exploration Corp.,Water Testing Samples Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085373,6072,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085375,7770,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085377,8624,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085379,5854,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085381,5642,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085383,3756,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085385,5117,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085387,9401,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085389,3757,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085391,3950,null,Trident Exploration Corp.,Tall Pine Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085393,5118,null,Trident Exploration Corp.,Fraser Water Well Testing,2011-10-20T10:38:47.710Z,CONVERSION
1085395,5119,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085397,4126,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085399,7026,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085401,4398,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085403,12436,null,Trident Exploration Corp.,Lousana Water Wells (1987) Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085405,4016,null,Trident Exploration Corp.,Allinson's Plumbing,2011-10-20T10:38:47.710Z,CONVERSION
1085407,9722,null,Trident Exploration Corp.,AEV Alliance Environmental Solutions,2011-10-20T10:38:47.710Z,CONVERSION
1085409,4017,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085411,4399,null,Trident Exploration Corp.,San-Dee Water Well Evaluations Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1085413,8625,null,Trident Exploration Corp.,Allinson's Plumbing,2011-10-20T10:38:47.710Z,CONVERSION
1085415,182,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085417,2400,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085419,183,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1085421,440,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085423,342,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085425,782,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085427,133,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085429,875,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085431,576,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085433,927,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085435,2402,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085437,2403,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085439,185,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085441,629,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1085443,284,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
