WELL_MEASURES_ID,WELL_TEST_ID,WELL_COMPLETION_INTERVAL,CURRENT_WELL_USE,WELL_DEPTH,WELL_DEPTH_TEXT,WELL_COMPLETION_UNIT,DEPTH_UNIT,WELL_IN_PIT,CREATE_TIMESTAMP,CREATE_USERID
1187301,2458,null,null,27.43,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187303,2970,44.19 - 60.96,null,60.96,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187305,6306,36.88 - 62.48,null,62.48,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187307,7049,48.77 - 54.86,null,54.86,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187309,5436,43.28 - 55.47,null,55.47,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187311,2971,null,null,64.61,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187313,1129,null,null,24.38,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187315,1465,42.67 - 54.86,null,67.05,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187317,2459,null,null,null,null,m,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187319,1173,55.17 - 67.05,null,67.05,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187323,2717,null,null,60.96,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187325,1411,46.63 - 54.86,null,54.86,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187327,2409,null,null,25.3,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187329,2515,101.8 - 104.54,null,105.15,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187331,1412,5.49 - 15.54,null,15.85,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187335,1959,38.1 - 44.19,null,44.19,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187337,2718,25.6 - 31.7,null,31.7,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187339,1716,null,null,66.14,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187341,1760,30.48 - 42.67,null,42.67,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187343,6250,24.99 - 30.48,null,30.48,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187345,1174,36.57 - 42.06,null,42.06,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187347,1761,31.09 - 41.15,null,41.15,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187349,1466,48.77 - 60.96,null,60.96,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187351,2460,null,null,85.34,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187353,7338,"190-210ft,290-310ft,330-350ft",Domestic,106.71,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187355,2849,null,Domestic,38.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187357,7339,null,Domestic,25.91,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187359,7093,null,Domestic,24.39,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187361,2026,null,Domestic,24.39,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187363,7340,null,Domestic,24.33,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187365,7341,null,Domestic,13.72,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187367,7094,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187369,3011,null,Domestic,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187371,2754,null,Domestic,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187373,2489,null,Domestic,32,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187375,5470,null,Domestic,32,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187377,2634,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187379,2807,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187381,2896,null,Domestic,85.34,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187383,2945,null,Domestic,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187385,2850,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187387,7897,null,Domestic,18.29,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187389,7095,null,Domestic,26.83,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187391,2809,null,Domestic,43.28,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187393,2199,204 - 418 ft,Domestic,127.44,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187395,4171,408-450 ft,Agricultural,137.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187397,2947,null,Domestic,18.29,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187399,2635,182-220 ft,Domestic,67.07,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187401,2948,null,Domestic,67.06,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187403,2949,null,Domestic,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187405,2436,null,Domestic,47.24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187407,2636,null,Domestic,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187409,12251,null,Agricultural,58.22,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187411,2598,null,Domestic,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187413,2897,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187415,7343,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187417,7344,null,Agricultural,21.34,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187419,2200,null,Domestic,39.62,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187421,2093,null,Domestic,91.46,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187423,2682,null,Agricultural,92.66,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187425,7345,null,Domestic,38.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187427,2140,null,Agricultural,92.66,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187429,7096,null,Domestic,280,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1187431,2759,null,Domestic,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187433,2760,null,Domestic,46.65,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187435,1071,null,null,48.77,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187437,2869,null,null,30.48,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187439,7053,null,null,null,null,m,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187441,2411,null,null,73.15,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187443,2976,null,null,33.22,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187445,1415,41.15 - 60.96,Domestic and Stock,60.96,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187449,2564,null,null,64,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187451,1509,51.81 - 70.1,null,71.62,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187453,2978,null,null,38.1,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187455,2056,null,null,60.96,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187457,2465,64.31 - 73.15,null,73.15,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187459,2171,89.3 - 98.45,null,98.45,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187463,2520,null,null,33.53,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187465,1611,null,null,64,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187467,2521,null,null,38.1,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187469,2768,null,null,45.72,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187471,2565,null,null,50.29,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187473,2870,null,null,53.34,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187477,1417,24.99 - 42.67,null,42.67,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187479,1612,73.15 - 79.24,null,79.24,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187481,6256,null,null,30.48,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187483,2522,16.46 - 24.38,null,24.38,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187485,1510,null,null,54.86,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187487,1568,null,null,15.24,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187489,6312,28.95 - 35.96,null,36.57,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187491,12211,19.2 - 28.65,null,28.65,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187495,1511,64 - 79.24,null,79.24,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187497,1613,null,null,56.08,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187499,2057,null,null,121.91,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187501,2769,46.63 - 48.77,null,48.77,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187503,2523,3.05 - 15.24,null,15.24,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187505,1178,42.06 - 54.86,null,54.86,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187507,5320,21.94 - 27.43,null,27.43,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187509,6313,73.15 - 91.44,null,91.44,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187511,2979,24.99 - 32,null,32,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187517,7055,27.43 - 35.05,null,35.1,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187519,6761,4.6,Domestic / Livestock,30.5,null,m,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187521,5076,null,Domestic / Livestock,36.57,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187523,3203,null,Stock,160,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1187525,3761,12.19,Household,48.77,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187527,6762,null,Stock,38.71,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187531,3103,null,Household,42.67,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187533,5061,null,Domestic,36.58,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187535,6795,30.48,Household,64.01,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187537,3271,null,Domestic/Livestock,60.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187541,6763,null,Stock,35.05,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187543,3762,null,Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187545,3104,67.97 - 70.1 & 97.54 - 112.78,Domestic & Stock,118.87,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187571,8522,18.29 - 30.48,Domestic,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187573,3051,null,Domestic,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187575,6796,null,Domestic/Stock,28.65,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187577,5705,null,Domestic,33.53,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187579,7547,36.58 - 60.96,Domestic,60.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187581,5706,2.44 - 12.8,Stock,12.8,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187583,5062,24.38 - 44.5,Domestic/Stock,44.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187585,8902,42.98 - 48.77,Domestic/Stock,48.77,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187587,5559,60.96 to 73.15 m,Domestic,73.15,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187589,4901,25.91 - 28.96,Domestic,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187591,9259,null,Domestic and Stock,30.49,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187593,6797,53.34 to 67.06 m,Domestic and Stock,67.06,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187595,5707,null,"Cooking, Stock, Washing",150,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1187597,3690,59.5 - 67.1,Domestic,67.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187599,5077,null,Domestic and Stock,36.6,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187601,12371,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187603,5063,null,Domestic,198,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1187605,8903,47.24 to 62.48,Domestic,62.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187607,3272,null,Domestic,54.9,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187609,5078,60.96 to 76.20,Domestic,76.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187611,6764,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187613,7548,60.96 - 67.06,Domestic,220,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1187615,6798,null,Domestic,22.9,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187617,3105,null,Domestic/Stock,27,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187619,9260,22.86 to 30.48,Domestic/stock,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187621,8904,25.9 - 38.1,Domestic,38.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187623,6765,25.91 - 30.48m,Domestic,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187625,4902,null,Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187627,6799,32-54.86m,Domestic,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187629,3763,39.62-57.91m,Stock,60.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187631,3244,76.2-99.06m,Stock,103.63,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187633,3555,45.72-54.86m,Stock,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187635,3459,null,Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187637,8721,37.19 to 62.79,Domestic/stock,62.79,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187639,9261,115.82 to 151.18m,Domestic/stock,151.18,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187641,3691,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187643,7549,19.81 - 45.72 m,Domestic/Stock,45.72,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187645,8722,null,Domestic,64,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187647,3692,10.67 to 42.67m,Domestic/stock,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187649,6800,22.86 to 44.2m,Domestic,44.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187651,8723,null,Stock,48.8,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187653,5708,42.37-66.14m,Stock,66.14,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187655,3460,42.06 to 54.25m,Domestic,54.25,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187657,5064,44.2 to 68.58m,Domestic/stock,68.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187659,4903,null,Domestic,21,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187661,8905,152.4 to 188.98m,Stock,188.98,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187663,8724,36.58 to 42.67m,Domestic/stock,48.77,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187665,8906,42.67 to 67.06m,Domestic/stock,67.06,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187667,3052,35.66 to 53.95,Domestic,53.95,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187669,3245,null,Stock,33,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187671,12372,22.86 to 30.48,Stock,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187673,5065,35.1 to 53.1m,Domestic,96.01,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187675,5709,null,Domestic/stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187677,3556,null,Domestic,36,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187679,4904,null,Domestic,24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187681,5066,null,Domestic,24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187683,5560,null,Domestic,24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187685,8523,45.72 to 54.86m,Domestic/stock,67.06,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187687,3369,null,Domestic,24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187689,8907,null,Domestic,33,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187691,3246,30.48 to 51.82m,Domestic/stock,60.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187693,9262,35.05 to 42.67m,Domestic,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187695,3557,null,Stock,24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187697,3247,null,Domestic & Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187699,3370,27.43 to 32m,Domestic,32,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187701,6801,25.91 to 30.48m,Domestic,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187703,9263,null,Domestic/stock,39,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187705,5710,42.67 to 48.77m and 54.86 to 60.96m,Domestic/stock,60.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187707,3248,48.77 to 54.86,Domestic/stock,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187709,12373,null,Domestic/stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187711,12374,null,Domestic,58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187713,5711,27.43 to 42.67m,Domestic/stock,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187715,3404,null,Domestic/stock,60,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187717,3693,null,Domestic,46,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187719,5712,null,Domestic,49,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187721,3558,50.29 to 56.39m,Domestic,56.39,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187723,6802,60.96 to 73.15m,Domestic/stock,73.15,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187725,8725,null,Stock,42,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187727,3559,null,Domestic/stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187729,3249,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187731,6766,48.77 to 60.96,Domestic/stock,170.69,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187733,12375,null,Domestic/stock,107,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187735,6803,98.15 to 109.73m,Domestic/stock,109.73,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187737,5067,36.58 to 45.72m,Domestic/stock,45.72,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187739,3053,null,Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187741,8524,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187743,8726,48.77 - 60.96,Stock,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187745,3106,19.81 - 24.38,Domestic,24.38,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187747,8727,null,Domestic,33.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187753,4905,54.86 - 60.96,Domestic/Stock,63.7,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187755,3560,null,Domestic,44.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187757,3643,12.19 - 18.29 & 30.48 - 36.58,Stock,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187761,3371,null,Domestic,30,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187763,9264,null,Stock & Irrigation,15.24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187765,3461,null,Irrigation,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187767,3054,9.75 - 10.97 & 12.8 - 14.02,Domestic & Irrigation,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187769,5561,null,Domestic/Stock,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187771,5562,15.24 - 21.34,Stock,21.34,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187773,3694,null,Domestic,27,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187775,3695,null,Domestic/Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187777,3107,3.05 - 16.51,Stock,16.51,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187779,6767,12.19 - 12.8,Stock,12.8,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1187781,3521,null,null,null,null,null,null,null,2011-10-20T10:38:47.000Z,CONVERSION
1187783,3808,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187785,4190,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187787,3340,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1187789,2910,null,Domestic,79.25,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187791,3809,null,Other,42.68,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1187793,2911,null,Domestic,43.28,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
