WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
181,null,481030,null,52.280225,-115.119146,5,20,SW,38,8,5,null,null,null,5-20-038-08-W5,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
182,null,131948,null,50.405633,-113.75475,12,2,NW,17,28,4,null,null,null,12-02-017-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
183,null,291611,null,51.55635,-113.471566,13,9,NW,30,25,4,null,null,null,13-09-030-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
184,null,291775,null,52.286809,-113.551138,13,20,NW,38,25,4,null,null,null,13-20-038-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
185,null,291971,null,53.06877,-113.46717,8,20,SE,47,24,4,null,null,null,8-20-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
186,null,292509,null,52.23168,-112.684666,3,5,SW,38,19,4,null,null,null,3-05-038-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
187,null,292650,null,52.064283,-113.466316,10,2,NE,36,25,4,null,null,null,10-02-036-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
188,null,292996,null,52.401596,-113.226778,15,34,NE,39,23,4,null,null,null,15-34-039-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
189,null,null,null,52.604955,-111.426388,16,7,NE,42,10,4,null,null,null,16-07-042-10-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
190,null,294921,null,51.945444,-112.804916,6,29,SW,34,20,4,null,null,null,6-29-034-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
191,null,294915,null,51.804333,-113.26385,12,6,NW,33,23,4,null,null,null,12-06-033-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
192,null,295265,null,51.665699,-113.167149,4,23,SW,31,23,4,null,null,null,4-23-031-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
193,null,295274,null,51.796388,-113.527625,1,6,SE,33,25,4,null,null,null,1-06-033-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
195,null,293638,null,53.05795,-113.491336,16,18,NE,47,24,4,null,null,null,16-18-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
196,null,294380,null,52.434566,-113.246033,1,16,SE,40,23,4,null,null,null,1-16-040-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
197,null,294761,null,50.707666,-113.625388,5,24,SW,20,27,4,null,null,null,5-24-020-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
198,null,null,null,52.491476,-112.955614,13,34,NW,40,21,4,null,null,null,13-34-040-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
199,null,null,null,52.520395,-112.979556,12,9,NW,41,21,4,null,null,null,12-09-041-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
200,null,null,null,52.525374,-112.901981,5,13,SW,41,21,4,null,null,null,5-13-041-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
204,null,296725,null,51.990016,-113.430849,5,7,SW,35,24,4,null,null,null,5-07-035-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
205,null,296774,null,52.284733,-113.570196,11,19,NW,38,25,4,null,null,null,11-19-038-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
206,null,296775,null,52.284733,-113.570196,11,19,NW,38,25,4,null,null,null,11-19-038-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
207,null,296819,null,52.516166,-112.849777,11,8,NW,41,20,4,null,null,null,11-08-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
208,null,296840,null,52.580166,-113.580883,1,6,SE,42,25,4,null,null,null,1-06-042-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
209,null,297322,null,52.532315,-112.976357,13,16,NW,41,21,4,null,null,null,13-16-041-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
210,null,297952,null,52.543234,-112.277083,13,20,NW,41,16,4,null,null,null,13-20-041-16-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
211,null,298017,null,53.061979,-113.487464,4,20,SW,47,24,4,null,null,null,4-20-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
212,null,298443,null,51.816734,-113.87736,12,11,NW,33,28,4,null,null,null,12-11-033-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
213,null,298531,null,52.018574,-113.258496,6,20,SW,35,23,4,null,null,null,6-20-035-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
214,null,298534,null,52.099059,-113.075575,13,15,NW,36,22,4,null,null,null,13-15-036-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
215,null,298594,null,52.269999,-113.549033,12,17,NW,38,25,4,null,null,null,12-17-038-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
216,null,298644,null,52.464903,-113.210349,3,26,SW,40,23,4,null,null,null,3-26-040-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
217,null,298645,null,52.474859,-113.292083,16,30,NE,40,23,4,null,null,null,16-30-040-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
218,null,298660,null,52.561644,-112.81776,16,28,NE,41,20,4,null,null,null,16-28-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
220,null,40025,null,52.3667,-113.253233,7,21,SE,39,23,4,null,null,null,7-21-039-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
221,null,40086,null,52.57873,-112.833668,13,33,NW,41,20,4,null,null,null,13-33-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
222,null,40090,null,52.529388,-112.908048,12,13,NW,41,21,4,null,null,null,12-13-041-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
223,null,null,null,53.01875,-112.470466,1,6,SE,47,17,4,null,null,null,1-06-047-17-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
224,null,null,null,51.783746,-113.991098,4,36,SW,32,29,4,null,null,null,4-36-032-29-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
225,null,null,null,51.784783,-113.995633,5,36,SW,32,29,4,null,null,null,5-36-032-29-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
226,null,null,null,52.634101,-111.462353,13,24,NW,42,11,4,null,null,null,13-24-042-11-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
228,null,null,null,52.030505,-112.982574,8,30,SE,35,21,4,null,null,null,8-30-035-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
229,null,null,null,51.400657,-113.200654,null,17,NE,28,23,4,null,null,in white barn 15m North of house,NE-17-028-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
230,null,167640,null,51.849782,-113.640373,null,21,NW,33,26,4,1956,null,north side of house,NW-21-033-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
231,null,285268,null,51.848789,-113.640141,null,21,NW,33,26,4,1996,null,east of house,NW-21-033-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
232,null,1475683,null,51.05451,-113.283263,null,22,SW,24,24,4,2006,null,1/4 mile south of office,SW-22-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
233,null,null,null,51.05976,-113.268607,null,22,NE,24,24,4,1998,null,"N side of feed lot, W of red shed",NE-22-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
234,null,null,null,52.668424,-113.318308,null,6,SE,43,23,4,null,null,null,SE-06-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
235,null,275874,null,52.708605,-113.408601,null,15,NW,43,24,4,1986,null,null,NW-15-043-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
236,null,286264,null,50.981179,-113.612441,null,30,SE,23,26,4,1996,null,15 m East of house,SE-30-023-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
237,null,97221,null,52.336003,-113.273714,null,8,SE,39,23,4,1987,null,South East side of House,SE-08-039-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
238,null,1020457,null,50.908603,-113.609597,null,36,SE,22,27,4,2000,null,Approx. 15 m NW of pumphouse,SE-36-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
239,null,112491,null,51.108286,-113.018268,null,4,NW,25,22,4,1985,null,south well,NW-04-025-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
240,null,112499,null,51.112087,-113.05098,null,8,SW,25,22,4,1988,null,North of house,SW-08-025-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
241,null,112119,null,50.988348,-113.269069,null,27,NE,23,24,4,1987,null,approx. 275 ft NW of house,NE-27-023-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
242,null,263330,null,52.142972,-113.705765,null,6,SE,37,26,4,null,null,10 m west of house,SE-06-037-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
243,null,1475544,null,51.317772,-113.474998,null,20,SE,27,25,4,2003,null,Inside fenced enclosure in field,SE-20-027-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
244,null,241311,null,50.939022,-113.352802,null,7,SW,23,24,4,1994,null,Approx. 15 m south of house,SW-07-023-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
245,null,286265,null,50.994387,-113.584764,null,33,SW,23,26,4,1996,null,NE corner of shop,SW-33-023-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
246,null,null,null,52.604955,-111.426388,10,7,NE,42,10,4,null,null,null,10-07-042-10-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
247,null,null,null,52.069555,-113.287611,13,6,NW,36,23,4,null,null,null,13-06-036-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
248,null,null,null,51.761769,-113.979284,10,24,NE,32,29,4,null,null,null,10-24-032-29-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
249,null,null,null,50.357214,-113.61569,4,23,SW,16,27,4,null,null,null,4-23-016-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
250,null,null,null,52.618047,-112.870654,10,18,NE,42,20,4,null,null,null,10-18-042-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
251,null,null,null,51.777853,-113.975954,16,25,NE,32,29,4,null,null,null,16-25-032-29-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
252,null,null,null,51.78149,-113.867537,3,35,SW,32,28,4,null,null,null,3-35-032-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
253,null,null,null,51.720249,-113.947183,13,5,NW,32,28,4,null,null,null,13-05-032-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
254,null,null,null,51.720866,-113.9458,13,5,NW,32,28,4,null,null,null,13-05-032-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
255,null,null,null,53.014305,-113.601444,11,32,NW,46,25,4,null,null,null,11-32-046-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
256,null,null,null,53.014231,-113.601879,11,32,NW,46,25,4,null,null,null,11-32-046-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
257,null,null,null,52.405425,-113.20346,2,2,SE,40,23,4,null,null,null,2-02-040-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
258,null,null,null,52.408604,-113.213661,6,2,SW,40,23,4,null,null,null,6-02-040-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
259,null,null,null,53.0036,-113.584449,1,32,SE,46,25,4,null,null,null,1-32-046-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
260,null,null,null,53.006949,-113.588416,1,32,SE,46,25,4,null,null,null,1-32-046-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
261,null,null,null,53.006083,-113.5867,1,32,SE,46,25,4,null,null,null,1-32-046-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
262,null,null,null,55.3602,-118.126916,4,32,SW,73,1,6,null,null,null,4-32-073-01-W6,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
263,null,null,null,55.387333,-117.9767,16,6,NE,74,26,5,null,null,null,16-06-074-26-W5,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
264,null,null,null,52.051661,-113.274564,10,31,NE,35,23,4,null,null,null,10-31-035-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
265,null,null,null,51.5581,-113.394649,14,12,NW,30,25,4,null,null,null,14-12-030-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
267,null,null,null,52.098826,-113.096509,13,16,NW,36,22,4,null,null,null,13-16-036-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
268,null,null,null,51.812683,-113.872987,4,11,SW,33,28,4,null,null,null,4-11-033-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
269,null,null,null,52.0054,-113.289633,12,18,NW,35,23,4,null,null,null,12-18-035-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
270,null,null,null,52.226443,-112.911724,9,34,NE,37,21,4,null,null,null,9-34-037-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
272,null,null,null,53.911789,-112.454829,5,10,SW,57,17,4,null,null,null,5-10-057-17-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
273,null,null,null,53.907389,-112.45281,4,10,SW,57,17,4,null,null,null,4-10-057-17-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
274,null,null,null,53.907629,-112.45452,4,10,SW,57,17,4,null,null,null,4-10-057-17-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
279,null,null,null,53.079633,-113.506726,4,30,SW,47,24,4,null,null,null,4-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
280,null,null,null,51.887205,-113.385267,8,6,SE,34,24,4,null,null,null,8-06-034-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
282,null,null,null,53.084863,-113.490449,9,30,NE,47,24,4,null,null,null,9-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
283,null,null,null,53.084046,-113.507349,12,30,NW,47,24,4,null,null,null,12-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
284,null,null,null,53.084046,-113.507682,12,30,NW,47,24,4,null,null,null,12-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
286,null,null,null,52.724645,-113.154998,15,20,NE,43,22,4,null,null,null,15-20-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
287,null,null,null,52.725979,-113.156848,15,20,NE,43,22,4,null,null,null,15-20-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
288,null,null,null,53.085462,-113.505503,11,30,NW,47,24,4,null,null,null,11-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
289,null,null,null,53.077002,-113.510173,4,30,SW,47,24,4,null,null,null,4-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
290,null,null,null,52.700313,-113.095697,4,14,SW,43,22,4,null,null,null,4-14-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
291,null,null,null,53.079749,-113.494509,1,30,SE,47,24,4,null,null,null,1-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
292,null,null,null,53.079822,-113.492972,8,30,SE,47,24,4,null,null,null,8-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
293,null,null,null,53.077007,-113.526559,3,25,SW,47,25,4,null,null,null,3-25-047-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
294,null,null,null,53.079723,-113.506573,3,30,SW,47,24,4,null,null,null,3-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
295,null,null,null,53.104784,-113.502669,14,31,NW,47,24,4,null,null,null,14-31-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
296,null,null,null,52.70205,-113.103083,8,15,SE,43,22,4,null,null,null,8-15-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
297,null,null,null,53.081287,-113.492048,8,30,SE,47,24,4,null,null,null,8-30-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
298,null,null,null,53.078336,-113.461994,4,28,SW,47,24,4,null,null,null,4-28-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
299,null,null,null,53.087683,-113.462717,13,28,NW,47,24,4,null,null,null,13-28-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
300,null,null,null,52.451749,-112.915722,2,23,SE,40,21,4,null,null,null,2-23-040-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
301,null,null,null,52.451888,-112.915888,2,23,SE,40,21,4,null,null,null,2-23-040-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
302,null,null,null,53.087041,-113.470201,15,29,NE,47,24,4,null,null,null,15-29-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
303,null,null,null,53.075481,-113.459115,13,21,NW,47,24,4,null,null,null,13-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
304,null,null,null,53.07244,-113.457781,11,21,NW,47,24,4,null,null,null,11-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
305,null,null,null,52.120333,-113.003899,5,30,SW,36,21,4,null,null,null,5-30-036-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
306,null,null,null,53.075717,-113.452437,14,21,NW,47,24,4,null,null,null,14-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
307,null,null,null,53.075717,-113.452437,14,21,NW,47,24,4,null,null,null,14-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
308,null,null,null,53.072414,-113.470127,9,20,NE,47,24,4,null,null,null,9-20-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
309,null,null,null,53.065069,-113.461699,4,21,SW,47,24,4,null,null,null,4-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
310,null,null,null,53.05791,-113.494481,10,18,NE,47,24,4,null,null,null,10-18-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
311,null,null,null,52.712112,-113.122498,13,15,NW,43,22,4,null,null,null,13-15-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
312,null,null,null,53.057935,-113.482123,12,17,NW,47,24,4,null,null,null,12-17-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
313,null,null,null,53.07244,-113.457781,12,21,NW,47,24,4,null,null,null,12-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
314,null,null,null,52.37597,-113.99093,16,20,NE,39,28,4,null,null,null,16-20-039-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
315,null,null,null,52.698662,-113.08458,2,14,SE,43,22,4,null,null,null,2-14-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
316,null,null,null,52.699362,-113.084947,2,14,SE,43,22,4,null,null,null,2-14-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
317,null,null,null,53.071229,-113.454667,11,21,NW,47,24,4,null,null,null,11-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
318,null,null,null,51.534545,-113.168474,4,3,SW,30,23,4,null,null,null,4-03-030-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
319,null,null,null,52.536194,-113.047109,4,24,SW,41,22,4,null,null,null,4-24-041-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
320,null,null,null,52.465276,-113.192274,4,25,SW,40,23,4,null,null,null,4-25-040-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
321,null,null,null,52.565931,-113.192889,4,36,SW,41,23,4,null,null,null,4-36-041-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
322,null,null,null,53.072438,-113.457777,12,21,NW,47,24,4,null,null,null,12-21-047-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
323,null,null,null,52.402956,-114.883389,14,36,NW,39,7,5,null,null,null,14-36-039-07-W5,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
324,null,null,null,52.402937,-114.871416,15,36,NE,39,7,5,null,null,null,15-36-039-07-W5,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
325,null,null,null,52.690351,-113.082503,7,11,SE,43,22,4,null,null,null,7-11-043-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
326,null,null,null,52.786023,-111.648598,4,14,SW,44,12,4,null,null,null,4-14-044-12-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
327,null,null,null,52.6125,-112.973327,4,16,SW,42,21,4,null,null,null,4-16-042-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
329,null,null,null,52.883457,-112.47738,9,13,NE,45,18,4,null,null,null,9-13-045-18-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
330,null,null,null,51.780265,-113.664633,4,32,SW,32,26,4,null,null,null,4-32-032-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
331,null,null,null,51.702716,-113.508083,10,32,NE,31,25,4,null,null,null,10-32-031-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
332,null,null,null,51.736966,-113.582366,2,14,SE,32,26,4,null,null,null,2-14-032-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
333,null,null,null,52.524612,-112.872402,3,18,SW,41,20,4,null,null,null,3-18-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
334,null,null,null,52.525096,-112.872835,3,18,SW,41,20,4,null,null,null,3-18-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
335,null,null,null,52.524612,-112.872302,3,18,SW,41,20,4,null,null,null,3-18-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
336,null,null,null,52.524984,-112.871806,3,18,SW,41,20,4,null,null,null,3-18-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
337,null,null,null,52.525279,-112.873202,3,18,SW,41,20,4,null,null,null,3-18-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
338,null,null,null,52.524412,-112.871785,3,18,SW,41,20,4,null,null,null,3-18-041-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
339,null,null,null,51.743816,-113.597399,9,15,NE,32,26,4,null,null,null,9-15-032-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
340,null,null,null,52.281919,-115.120322,5,20,SW,38,8,5,null,null,null,5-20-038-08-W5,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
341,null,null,null,50.51686,-113.251469,4,16,SW,18,24,4,null,null,null,4-16-018-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
342,null,null,null,50.516977,-113.252219,4,16,SW,18,24,4,null,null,null,4-16-018-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
343,null,null,null,52.592844,-113.052127,16,2,NE,42,22,4,null,null,null,16-02-042-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
344,null,null,null,50.703672,-113.697372,4,21,SW,20,27,4,null,null,null,4-21-020-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
345,null,null,null,52.537927,-113.100811,1,21,SE,41,22,4,null,null,null,1-21-041-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
